region,plant_type,year,Value
MTN,wnd_Ndeep_4,2030,6037.516038
MTN,wnd_Ndeep_4,2035,6037.516038
MTN,wnd_Ndeep_4,2040,6037.516038
MTN,wnd_Ndeep_4,2045,6037.516038
MTN,wnd_Ndeep_4,2050,6037.516038
MTN,wnd_Ndeep_4,2075,6037.516038
MTN,wnd_Ndeep_5,2020,6037.516038
MTN,wnd_Ndeep_5,2025,6037.516038
MTN,wnd_Ndeep_5,2030,6037.516038
MTN,wnd_Ndeep_5,2035,6037.516038
MTN,wnd_Ndeep_5,2040,6037.516038
MTN,wnd_Ndeep_5,2045,6037.516038
MTN,wnd_Ndeep_5,2050,6037.516038
MTN,wnd_Ndeep_5,2075,6037.516038
MTN,wnd_Ndeep_6,2020,6037.516038
MTN,wnd_Ndeep_6,2025,6037.516038
MTN,wnd_Ndeep_6,2030,6037.516038
MTN,wnd_Ndeep_6,2035,6037.516038
MTN,wnd_Ndeep_6,2040,6037.516038
MTN,wnd_Ndeep_6,2045,6037.516038
MTN,wnd_Ndeep_6,2050,6037.516038
MTN,wnd_Ndeep_6,2075,6037.516038
MTN,wnd_Ndeep_7,2020,6037.516038
MTN,wnd_Ndeep_7,2025,6037.516038
MTN,wnd_Ndeep_7,2030,6037.516038
MTN,wnd_Ndeep_7,2035,6037.516038
MTN,wnd_Ndeep_7,2040,6037.516038
MTN,wnd_Ndeep_7,2045,6037.516038
MTN,wnd_Ndeep_7,2050,6037.516038
MTN,wnd_Ndeep_7,2075,6037.516038
CA,col_N,2020,3430.363546
CA,col_N,2025,3084.678262
CA,col_N,2030,2735.019584
CA,col_N,2035,2422.445917
CA,col_N,2040,2422.445917
CA,col_N,2045,2422.445917
CA,col_N,2050,2422.445917
CA,col_N,2075,2422.445917
CA,col_Nccs,2020,4570.143494
CA,col_Nccs,2025,4051.39122
CA,col_Nccs,2030,3541.605034
CA,col_Nccs,2035,3086.89625
CA,col_Nccs,2040,3086.89625
CA,col_Nccs,2045,3086.89625
CA,col_Nccs,2050,3086.89625
CA,col_Nccs,2075,3086.89625
CA,ngcc_N,2020,1077.541393
CA,ngcc_N,2025,972.5221305
CA,ngcc_N,2030,859.8452133
CA,ngcc_N,2035,763.5775558
CA,ngcc_N,2040,763.5775558
CA,ngcc_N,2045,763.5775558
CA,ngcc_N,2050,763.5775558
CA,ngcc_N,2075,763.5775558
CA,ngcc_Nccs,2020,2021.933295
CA,ngcc_Nccs,2025,1785.383996
CA,ngcc_Nccs,2030,1548.834697
CA,ngcc_Nccs,2035,1341.572454
CA,ngcc_Nccs,2040,1341.572454
CA,ngcc_Nccs,2045,1341.572454
CA,ngcc_Nccs,2050,1341.572454
CA,ngcc_Nccs,2075,1341.572454
CA,ngtb_N,2020,709.7945511
CA,ngtb_N,2025,637.1896123
CA,ngtb_N,2030,555.915427
CA,ngtb_N,2035,598.1780034
CA,ngtb_N,2040,598.1780034
CA,ngtb_N,2045,598.1780034
CA,ngtb_N,2050,598.1780034
CA,ngtb_N,2075,598.1780034
CA,nuc_N,2020,5413.737651
CA,nuc_N,2025,4724.850598
CA,nuc_N,2030,4182.0017
CA,nuc_N,2035,3681.931656
CA,nuc_N,2040,3681.931656
CA,nuc_N,2045,3681.931656
CA,nuc_N,2050,3681.931656
CA,nuc_N,2075,3681.931656
CA,bio_N,2020,4186.713084
CA,bio_N,2025,3807.103094
CA,bio_N,2030,3432.994697
CA,bio_N,2035,3082.726542
CA,bio_N,2040,3082.726542
CA,bio_N,2045,3082.726542
CA,bio_N,2050,3082.726542
CA,bio_N,2075,3082.726542
CA,lfg_N_hi,2020,2646.025736
CA,lfg_N_hi,2025,2389.345395
CA,lfg_N_hi,2030,2132.665054
CA,lfg_N_hi,2035,2132.665054
CA,lfg_N_hi,2040,2132.665054
CA,lfg_N_hi,2045,2132.665054
CA,lfg_N_hi,2050,2132.665054
CA,lfg_N_hi,2075,2132.665054
CA,lfg_N_lo,2020,3333.675538
CA,lfg_N_lo,2025,3010.448442
CA,lfg_N_lo,2030,2687.221346
CA,lfg_N_lo,2035,2687.221346
CA,lfg_N_lo,2040,2687.221346
CA,lfg_N_lo,2045,2687.221346
CA,lfg_N_lo,2050,2687.221346
CA,lfg_N_lo,2075,2687.221346
CA,lfg_N_vl,2020,5132.550519
CA,lfg_N_vl,2025,4634.506154
CA,lfg_N_vl,2030,4136.461789
CA,lfg_N_vl,2035,4136.461789
CA,lfg_N_vl,2040,4136.461789
CA,lfg_N_vl,2045,4136.461789
CA,lfg_N_vl,2050,4136.461789
CA,lfg_N_vl,2075,4136.461789
CA,fc_N,2020,7279.271915
CA,fc_N,2025,6545.723664
CA,fc_N,2030,5803.743824
CA,fc_N,2035,5140.458815
CA,fc_N,2040,5140.458815
CA,fc_N,2045,5140.458815
CA,fc_N,2050,5140.458815
CA,fc_N,2075,5140.458815
CA,geo_N_1,2020,1810.17422
CA,geo_N_1,2025,1810.17422
CA,geo_N_1,2030,1810.17422
CA,geo_N_1,2035,1810.17422
CA,geo_N_1,2040,1810.17422
CA,geo_N_1,2045,1810.17422
CA,geo_N_1,2050,1810.17422
CA,geo_N_1,2075,1810.17422
CA,geo_N_2,2020,3762.603276
CA,geo_N_2,2025,3762.603276
CA,geo_N_2,2030,3762.603276
CA,geo_N_2,2035,3762.603276
CA,geo_N_2,2040,3762.603276
CA,geo_N_2,2045,3762.603276
CA,geo_N_2,2050,3762.603276
CA,geo_N_2,2075,3762.603276
CA,geo_N_3,2020,4391.860777
CA,geo_N_3,2025,4391.860777
CA,geo_N_3,2030,4391.860777
CA,geo_N_3,2035,4391.860777
CA,geo_N_3,2040,4391.860777
CA,geo_N_3,2045,4391.860777
CA,geo_N_3,2050,4391.860777
CA,geo_N_3,2075,4391.860777
CA,geo_N_4,2020,5309.059547
CA,geo_N_4,2025,5309.059547
CA,geo_N_4,2030,5309.059547
CA,geo_N_4,2035,5309.059547
CA,geo_N_4,2040,5309.059547
CA,geo_N_4,2045,5309.059547
CA,geo_N_4,2050,5309.059547
CA,geo_N_4,2075,5309.059547
CA,geo_N_5,2020,5694.124137
CA,geo_N_5,2025,5694.124137
CA,geo_N_5,2030,5694.124137
CA,geo_N_5,2035,5694.124137
CA,geo_N_5,2040,5694.124137
CA,geo_N_5,2045,5694.124137
CA,geo_N_5,2050,5694.124137
CA,geo_N_5,2075,5694.124137
CA,geo_N_6,2020,6817
CA,geo_N_6,2025,6817
CA,geo_N_6,2030,6817
CA,geo_N_6,2035,6817
CA,geo_N_6,2040,6817
CA,geo_N_6,2045,6817
CA,geo_N_6,2050,6817
CA,geo_N_6,2075,6817
CA,slrPV_N,2020,5022.695558
CA,slrPV_N,2025,5022.695558
CA,slrPV_N,2030,5022.695558
CA,slrPV_N,2035,5022.695558
CA,slrPV_N,2040,5022.695558
CA,slrPV_N,2045,5022.695558
CA,slrPV_N,2050,5022.695558
CA,slrPV_N,2075,5022.695558
CA,slrCSP_N,2020,4956.148803
CA,slrCSP_N,2025,4956.148803
CA,slrCSP_N,2030,4956.148803
CA,slrCSP_N,2035,4956.148803
CA,slrCSP_N,2040,4956.148803
CA,slrCSP_N,2045,4956.148803
CA,slrCSP_N,2050,4956.148803
CA,slrCSP_N,2075,4956.148803
CA,wnd_Nonsh_3,2020,2575.25379
CA,wnd_Nonsh_3,2025,2575.25379
CA,wnd_Nonsh_3,2030,2575.25379
CA,wnd_Nonsh_3,2035,2575.25379
CA,wnd_Nonsh_3,2040,2575.25379
CA,wnd_Nonsh_3,2045,2575.25379
CA,wnd_Nonsh_3,2050,2575.25379
CA,wnd_Nonsh_3,2075,2575.25379
CA,wnd_Nonsh_4,2020,2575.25379
CA,wnd_Nonsh_4,2025,2575.25379
CA,wnd_Nonsh_4,2030,2575.25379
CA,wnd_Nonsh_4,2035,2575.25379
CA,wnd_Nonsh_4,2040,2575.25379
CA,wnd_Nonsh_4,2045,2575.25379
CA,wnd_Nonsh_4,2050,2575.25379
CA,wnd_Nonsh_4,2075,2575.25379
CA,wnd_Nonsh_5,2020,2575.25379
CA,wnd_Nonsh_5,2025,2575.25379
CA,wnd_Nonsh_5,2030,2575.25379
CA,wnd_Nonsh_5,2035,2575.25379
CA,wnd_Nonsh_5,2040,2575.25379
CA,wnd_Nonsh_5,2045,2575.25379
CA,wnd_Nonsh_5,2050,2575.25379
CA,wnd_Nonsh_5,2075,2575.25379
CA,wnd_Nonsh_6,2020,2575.25379
CA,wnd_Nonsh_6,2025,2575.25379
CA,wnd_Nonsh_6,2030,2575.25379
CA,wnd_Nonsh_6,2035,2575.25379
CA,wnd_Nonsh_6,2040,2575.25379
CA,wnd_Nonsh_6,2045,2575.25379
CA,wnd_Nonsh_6,2050,2575.25379
CA,wnd_Nonsh_6,2075,2575.25379
CA,wnd_Nonsh_7,2020,2575.25379
CA,wnd_Nonsh_7,2025,2575.25379
CA,wnd_Nonsh_7,2030,2575.25379
CA,wnd_Nonsh_7,2035,2575.25379
CA,wnd_Nonsh_7,2040,2575.25379
CA,wnd_Nonsh_7,2045,2575.25379
CA,wnd_Nonsh_7,2050,2575.25379
CA,wnd_Nonsh_7,2075,2575.25379
CA,wnd_Nshal_3,2020,6311.378751
CA,wnd_Nshal_3,2025,6311.378751
CA,wnd_Nshal_3,2030,6311.378751
CA,wnd_Nshal_3,2035,6311.378751
CA,wnd_Nshal_3,2040,6311.378751
CA,wnd_Nshal_3,2045,6311.378751
CA,wnd_Nshal_3,2050,6311.378751
CA,wnd_Nshal_3,2075,6311.378751
CA,wnd_Nshal_4,2020,6311.378751
CA,wnd_Nshal_4,2025,6311.378751
CA,wnd_Nshal_4,2030,6311.378751
CA,wnd_Nshal_4,2035,6311.378751
CA,wnd_Nshal_4,2040,6311.378751
CA,wnd_Nshal_4,2045,6311.378751
CA,wnd_Nshal_4,2050,6311.378751
CA,wnd_Nshal_4,2075,6311.378751
CA,wnd_Nshal_5,2020,6311.378751
CA,wnd_Nshal_5,2025,6311.378751
CA,wnd_Nshal_5,2030,6311.378751
CA,wnd_Nshal_5,2035,6311.378751
CA,wnd_Nshal_5,2040,6311.378751
CA,wnd_Nshal_5,2045,6311.378751
CA,wnd_Nshal_5,2050,6311.378751
CA,wnd_Nshal_5,2075,6311.378751
CA,wnd_Nshal_6,2020,6311.378751
CA,wnd_Nshal_6,2025,6311.378751
CA,wnd_Nshal_6,2030,6311.378751
CA,wnd_Nshal_6,2035,6311.378751
CA,wnd_Nshal_6,2040,6311.378751
CA,wnd_Nshal_6,2045,6311.378751
CA,wnd_Nshal_6,2050,6311.378751
CA,wnd_Nshal_6,2075,6311.378751
CA,wnd_Nshal_7,2020,6311.378751
CA,wnd_Nshal_7,2025,6311.378751
CA,wnd_Nshal_7,2030,6311.378751
CA,wnd_Nshal_7,2035,6311.378751
CA,wnd_Nshal_7,2040,6311.378751
CA,wnd_Nshal_7,2045,6311.378751
CA,wnd_Nshal_7,2050,6311.378751
CA,wnd_Nshal_7,2075,6311.378751
CA,wnd_Ndeep_3,2020,6311.378751
CA,wnd_Ndeep_3,2025,6311.378751
CA,wnd_Ndeep_3,2030,6311.378751
CA,wnd_Ndeep_3,2035,6311.378751
CA,wnd_Ndeep_3,2040,6311.378751
CA,wnd_Ndeep_3,2045,6311.378751
CA,wnd_Ndeep_3,2050,6311.378751
CA,wnd_Ndeep_3,2075,6311.378751
CA,wnd_Ndeep_4,2020,6311.378751
CA,wnd_Ndeep_4,2025,6311.378751
CA,wnd_Ndeep_4,2030,6311.378751
CA,wnd_Ndeep_4,2035,6311.378751
CA,wnd_Ndeep_4,2040,6311.378751
CA,wnd_Ndeep_4,2045,6311.378751
CA,wnd_Ndeep_4,2050,6311.378751
CA,wnd_Ndeep_4,2075,6311.378751
CA,wnd_Ndeep_5,2020,6311.378751
CA,wnd_Ndeep_5,2025,6311.378751
CA,wnd_Ndeep_5,2030,6311.378751
CA,wnd_Ndeep_5,2035,6311.378751
CA,wnd_Ndeep_5,2040,6311.378751
CA,wnd_Ndeep_5,2045,6311.378751
CA,wnd_Ndeep_5,2050,6311.378751
CA,wnd_Ndeep_5,2075,6311.378751
CA,wnd_Ndeep_6,2020,6311.378751
CA,wnd_Ndeep_6,2025,6311.378751
CA,wnd_Ndeep_6,2030,6311.378751
CA,wnd_Ndeep_6,2035,6311.378751
CA,wnd_Ndeep_6,2040,6311.378751
CA,wnd_Ndeep_6,2045,6311.378751
CA,wnd_Ndeep_6,2050,6311.378751
CA,wnd_Ndeep_6,2075,6311.378751
CA,wnd_Ndeep_7,2020,6311.378751
CA,wnd_Ndeep_7,2025,6311.378751
CA,wnd_Ndeep_7,2030,6311.378751
CA,wnd_Ndeep_7,2035,6311.378751
CA,wnd_Ndeep_7,2040,6311.378751
CA,wnd_Ndeep_7,2045,6311.378751
CA,wnd_Ndeep_7,2050,6311.378751
CA,wnd_Ndeep_7,2075,6311.378751
PAC,col_N,2020,3331.970714
PAC,col_N,2025,2996.200692
PAC,col_N,2030,2656.571245
PAC,col_N,2035,2352.963103
PAC,col_N,2040,2352.963103
PAC,col_N,2045,2352.963103
PAC,col_N,2050,2352.963103
PAC,col_N,2075,2352.963103
PAC,col_Nccs,2020,4439.058449
PAC,col_Nccs,2025,3935.185503
PAC,col_Nccs,2030,3440.021472
PAC,col_Nccs,2035,2998.355062
PAC,col_Nccs,2040,2998.355062
PAC,col_Nccs,2045,2998.355062
PAC,col_Nccs,2050,2998.355062
PAC,col_Nccs,2075,2998.355062
PAC,ngcc_N,2020,1046.634363
PAC,ngcc_N,2025,944.6273592
PAC,ngcc_N,2030,835.1823446
PAC,ngcc_N,2035,741.6759243
PAC,ngcc_N,2040,741.6759243
PAC,ngcc_N,2045,741.6759243
PAC,ngcc_N,2050,741.6759243
PAC,ngcc_N,2075,741.6759243
PAC,ngcc_Nccs,2020,1963.938351
PAC,ngcc_Nccs,2025,1734.173975
PAC,ngcc_Nccs,2030,1504.4096
PAC,ngcc_Nccs,2035,1303.092243
PAC,ngcc_Nccs,2040,1303.092243
PAC,ngcc_Nccs,2045,1303.092243
PAC,ngcc_Nccs,2050,1303.092243
PAC,ngcc_Nccs,2075,1303.092243
PAC,ngtb_N,2020,689.4355731
PAC,ngtb_N,2025,618.9131557
PAC,ngtb_N,2030,539.9701511
PAC,ngtb_N,2035,581.0205135
PAC,ngtb_N,2040,581.0205135
PAC,ngtb_N,2045,581.0205135
PAC,ngtb_N,2050,581.0205135
PAC,ngtb_N,2075,581.0205135
PAC,nuc_N,2020,5258.455864
PAC,nuc_N,2025,4589.328102
PAC,nuc_N,2030,4062.049694
PAC,nuc_N,2035,3576.323116
PAC,nuc_N,2040,3576.323116
PAC,nuc_N,2045,3576.323116
PAC,nuc_N,2050,3576.323116
PAC,nuc_N,2075,3576.323116
PAC,bio_N,2020,4066.625941
PAC,bio_N,2025,3697.904273
PAC,bio_N,2030,3334.526396
PAC,bio_N,2035,2994.304953
PAC,bio_N,2040,2994.304953
PAC,bio_N,2045,2994.304953
PAC,bio_N,2050,2994.304953
PAC,bio_N,2075,2994.304953
PAC,lfg_N_hi,2020,2570.13
PAC,lfg_N_hi,2025,2320.812
PAC,lfg_N_hi,2030,2071.494
PAC,lfg_N_hi,2035,2071.494
PAC,lfg_N_hi,2040,2071.494
PAC,lfg_N_hi,2045,2071.494
PAC,lfg_N_hi,2050,2071.494
PAC,lfg_N_hi,2075,2071.494
PAC,lfg_N_lo,2020,3238.056
PAC,lfg_N_lo,2025,2924.1
PAC,lfg_N_lo,2030,2610.144
PAC,lfg_N_lo,2035,2610.144
PAC,lfg_N_lo,2040,2610.144
PAC,lfg_N_lo,2045,2610.144
PAC,lfg_N_lo,2050,2610.144
PAC,lfg_N_lo,2075,2610.144
PAC,lfg_N_vl,2020,4985.334
PAC,lfg_N_vl,2025,4501.575
PAC,lfg_N_vl,2030,4017.816
PAC,lfg_N_vl,2035,4017.816
PAC,lfg_N_vl,2040,4017.816
PAC,lfg_N_vl,2045,4017.816
PAC,lfg_N_vl,2050,4017.816
PAC,lfg_N_vl,2075,4017.816
PAC,fc_N,2020,7070.481164
PAC,fc_N,2025,6357.973217
PAC,fc_N,2030,5637.275523
PAC,fc_N,2035,4993.015463
PAC,fc_N,2040,4993.015463
PAC,fc_N,2045,4993.015463
PAC,fc_N,2050,4993.015463
PAC,fc_N,2075,4993.015463
PAC,geo_N_1,2020,3890
PAC,geo_N_1,2025,3890
PAC,geo_N_1,2030,3890
PAC,geo_N_1,2035,3890
PAC,geo_N_1,2040,3890
PAC,geo_N_1,2045,3890
PAC,geo_N_1,2050,3890
PAC,geo_N_1,2075,3890
PAC,geo_N_2,2020,4782
PAC,geo_N_2,2025,4782
PAC,geo_N_2,2030,4782
PAC,geo_N_2,2035,4782
PAC,geo_N_2,2040,4782
PAC,geo_N_2,2045,4782
PAC,geo_N_2,2050,4782
PAC,geo_N_2,2075,4782
PAC,geo_N_3,2020,5211
PAC,geo_N_3,2025,5211
PAC,geo_N_3,2030,5211
PAC,geo_N_3,2035,5211
PAC,geo_N_3,2040,5211
PAC,geo_N_3,2045,5211
PAC,geo_N_3,2050,5211
PAC,geo_N_3,2075,5211
PAC,geo_N_4,2020,5625
PAC,geo_N_4,2025,5625
PAC,geo_N_4,2030,5625
PAC,geo_N_4,2035,5625
PAC,geo_N_4,2040,5625
PAC,geo_N_4,2045,5625
PAC,geo_N_4,2050,5625
PAC,geo_N_4,2075,5625
PAC,slrPV_N,2020,4878.63
PAC,slrPV_N,2025,4878.63
PAC,slrPV_N,2030,4878.63
PAC,slrPV_N,2035,4878.63
PAC,slrPV_N,2040,4878.63
PAC,slrPV_N,2045,4878.63
PAC,slrPV_N,2050,4878.63
PAC,slrPV_N,2075,4878.63
PAC,slrCSP_N,2020,4813.992
PAC,slrCSP_N,2025,4813.992
PAC,slrCSP_N,2030,4813.992
PAC,slrCSP_N,2035,4813.992
PAC,slrCSP_N,2040,4813.992
PAC,slrCSP_N,2045,4813.992
PAC,slrCSP_N,2050,4813.992
PAC,slrCSP_N,2075,4813.992
PAC,wnd_Nonsh_3,2020,2501.388
PAC,wnd_Nonsh_3,2025,2501.388
PAC,wnd_Nonsh_3,2030,2501.388
PAC,wnd_Nonsh_3,2035,2501.388
PAC,wnd_Nonsh_3,2040,2501.388
PAC,wnd_Nonsh_3,2045,2501.388
PAC,wnd_Nonsh_3,2050,2501.388
PAC,wnd_Nonsh_3,2075,2501.388
PAC,wnd_Nonsh_4,2020,2501.388
PAC,wnd_Nonsh_4,2025,2501.388
PAC,wnd_Nonsh_4,2030,2501.388
PAC,wnd_Nonsh_4,2035,2501.388
PAC,wnd_Nonsh_4,2040,2501.388
PAC,wnd_Nonsh_4,2045,2501.388
PAC,wnd_Nonsh_4,2050,2501.388
PAC,wnd_Nonsh_4,2075,2501.388
PAC,wnd_Nonsh_5,2020,2501.388
PAC,wnd_Nonsh_5,2025,2501.388
PAC,wnd_Nonsh_5,2030,2501.388
PAC,wnd_Nonsh_5,2035,2501.388
PAC,wnd_Nonsh_5,2040,2501.388
PAC,wnd_Nonsh_5,2045,2501.388
PAC,wnd_Nonsh_5,2050,2501.388
PAC,wnd_Nonsh_5,2075,2501.388
PAC,wnd_Nonsh_6,2020,2501.388
PAC,wnd_Nonsh_6,2025,2501.388
PAC,wnd_Nonsh_6,2030,2501.388
PAC,wnd_Nonsh_6,2035,2501.388
PAC,wnd_Nonsh_6,2040,2501.388
PAC,wnd_Nonsh_6,2045,2501.388
PAC,wnd_Nonsh_6,2050,2501.388
PAC,wnd_Nonsh_6,2075,2501.388
PAC,wnd_Nonsh_7,2020,2501.388
PAC,wnd_Nonsh_7,2025,2501.388
PAC,wnd_Nonsh_7,2030,2501.388
PAC,wnd_Nonsh_7,2035,2501.388
PAC,wnd_Nonsh_7,2040,2501.388
PAC,wnd_Nonsh_7,2045,2501.388
PAC,wnd_Nonsh_7,2050,2501.388
PAC,wnd_Nonsh_7,2075,2501.388
PAC,wnd_Nshal_3,2020,6130.35
PAC,wnd_Nshal_3,2025,6130.35
PAC,wnd_Nshal_3,2030,6130.35
PAC,wnd_Nshal_3,2035,6130.35
PAC,wnd_Nshal_3,2040,6130.35
PAC,wnd_Nshal_3,2045,6130.35
PAC,wnd_Nshal_3,2050,6130.35
PAC,wnd_Nshal_3,2075,6130.35
PAC,wnd_Nshal_4,2020,6130.35
PAC,wnd_Nshal_4,2025,6130.35
PAC,wnd_Nshal_4,2030,6130.35
PAC,wnd_Nshal_4,2035,6130.35
PAC,wnd_Nshal_4,2040,6130.35
PAC,wnd_Nshal_4,2045,6130.35
PAC,wnd_Nshal_4,2050,6130.35
PAC,wnd_Nshal_4,2075,6130.35
PAC,wnd_Nshal_5,2020,6130.35
PAC,wnd_Nshal_5,2025,6130.35
PAC,wnd_Nshal_5,2030,6130.35
PAC,wnd_Nshal_5,2035,6130.35
PAC,wnd_Nshal_5,2040,6130.35
PAC,wnd_Nshal_5,2045,6130.35
PAC,wnd_Nshal_5,2050,6130.35
PAC,wnd_Nshal_5,2075,6130.35
PAC,wnd_Nshal_6,2020,6130.35
PAC,wnd_Nshal_6,2025,6130.35
PAC,wnd_Nshal_6,2030,6130.35
PAC,wnd_Nshal_6,2035,6130.35
PAC,wnd_Nshal_6,2040,6130.35
PAC,wnd_Nshal_6,2045,6130.35
PAC,wnd_Nshal_6,2050,6130.35
PAC,wnd_Nshal_6,2075,6130.35
PAC,wnd_Nshal_7,2020,6130.35
PAC,wnd_Nshal_7,2025,6130.35
PAC,wnd_Nshal_7,2030,6130.35
PAC,wnd_Nshal_7,2035,6130.35
PAC,wnd_Nshal_7,2040,6130.35
PAC,wnd_Nshal_7,2045,6130.35
PAC,wnd_Nshal_7,2050,6130.35
PAC,wnd_Nshal_7,2075,6130.35
PAC,wnd_Ndeep_3,2020,6130.35
PAC,wnd_Ndeep_3,2025,6130.35
PAC,wnd_Ndeep_3,2030,6130.35
PAC,wnd_Ndeep_3,2035,6130.35
PAC,wnd_Ndeep_3,2040,6130.35
PAC,wnd_Ndeep_3,2045,6130.35
PAC,wnd_Ndeep_3,2050,6130.35
PAC,wnd_Ndeep_3,2075,6130.35
PAC,wnd_Ndeep_4,2020,6130.35
PAC,wnd_Ndeep_4,2025,6130.35
PAC,wnd_Ndeep_4,2030,6130.35
PAC,wnd_Ndeep_4,2035,6130.35
PAC,wnd_Ndeep_4,2040,6130.35
PAC,wnd_Ndeep_4,2045,6130.35
PAC,wnd_Ndeep_4,2050,6130.35
PAC,wnd_Ndeep_4,2075,6130.35
PAC,wnd_Ndeep_5,2020,6130.35
PAC,wnd_Ndeep_5,2025,6130.35
PAC,wnd_Ndeep_5,2030,6130.35
PAC,wnd_Ndeep_5,2035,6130.35
PAC,wnd_Ndeep_5,2040,6130.35
PAC,wnd_Ndeep_5,2045,6130.35
PAC,wnd_Ndeep_5,2050,6130.35
PAC,wnd_Ndeep_5,2075,6130.35
PAC,wnd_Ndeep_6,2020,6130.35
PAC,wnd_Ndeep_6,2025,6130.35
PAC,wnd_Ndeep_6,2030,6130.35
PAC,wnd_Ndeep_6,2035,6130.35
PAC,wnd_Ndeep_6,2040,6130.35
PAC,wnd_Ndeep_6,2045,6130.35
PAC,wnd_Ndeep_6,2050,6130.35
PAC,wnd_Ndeep_6,2075,6130.35
PAC,wnd_Ndeep_7,2020,6130.35
PAC,wnd_Ndeep_7,2025,6130.35
PAC,wnd_Ndeep_7,2030,6130.35
PAC,wnd_Ndeep_7,2035,6130.35
PAC,wnd_Ndeep_7,2040,6130.35
PAC,wnd_Ndeep_7,2045,6130.35
PAC,wnd_Ndeep_7,2050,6130.35
PAC,wnd_Ndeep_7,2075,6130.35
